sentence_id	chunks_ids	type	score	chunk1	chunk2
153	0 <==> 10 11 12	NOALI	NIL	-not aligned-	to world peace 
153	9 10 11 12 <==> 0	NOALI	NIL	to nuclear power status	-not aligned- 
153	7 <==> 0	NOALI	NIL	it	-not aligned- 
153	1 2 <==> 3 4 5 6	SPE2	3	North Korea	North Korea nuclear test 
153	8 <==> 0	NOALI	NIL	closer	-not aligned- 
153	0 <==> 1	NOALI	NIL	-not aligned-	NATO 
153	0 <==> 7	NOALI	NIL	-not aligned-	is 
153	0 <==> 8 9	NOALI	NIL	-not aligned-	grave threat 
154	0 <==> 5 6	NOALI	NIL	-not aligned-	Live coverage 
154	0 <==> 4	NOALI	NIL	-not aligned-	: 
154	1 2 3 4 <==> 1 2	REL	3	Nelson Mandela memorial service	Nelson Mandela 
154	0 <==> 3	ALIC	NIL	-not aligned-	dies 
155	2 <==> 0	NOALI	NIL	tightens	-not aligned- 
155	3 4 5 <==> 0	NOALI	NIL	for Thatcher funeral	-not aligned- 
155	1 <==> 0	NOALI	NIL	Security	-not aligned- 
155	0 <==> 8 9	NOALI	NIL	-not aligned-	in Kenya 
155	0 <==> 3	NOALI	NIL	-not aligned-	worry 
155	0 <==> 4 5 6 7	NOALI	NIL	-not aligned-	about new terrorist threats 
155	0 <==> 1 2	NOALI	NIL	-not aligned-	Security agencies 
156	2 <==> 2	EQUI	5	killed	killed 
156	3 4 5 <==> 3 4 5	SPE1	4	in bus crash	in bus accident 
156	6 7 <==> 6 7	SIMI	2	in Italy	in Pakistan 
156	1 <==> 1	SIMI	2	37	12 
157	0 <==> 2	NOALI	NIL	-not aligned-	invites 
157	0 <==> 5 6	NOALI	NIL	-not aligned-	for talks 
157	0 <==> 1	NOALI	NIL	-not aligned-	Russia 
157	2 <==> 0	NOALI	NIL	recognizes	-not aligned- 
157	1 <==> 0	NOALI	NIL	U.S.	-not aligned- 
157	3 4 <==> 3 4	EQUI	5	Syrian opposition	Syrian opposition 
158	5 <==> 0	NOALI	NIL	Vote	-not aligned- 
158	0 <==> 3 4 5 6	NOALI	NIL	-not aligned-	for Cameron and Putin 
158	3 4 <==> 0	NOALI	NIL	's Tamils	-not aligned- 
158	1 2 <==> 0	NOALI	NIL	Sri Lanka	-not aligned- 
158	6 7 8 <==> 0	NOALI	NIL	for Greater Autonomy	-not aligned- 
158	0 <==> 1	NOALI	NIL	-not aligned-	Syria 
158	0 <==> 2	NOALI	NIL	-not aligned-	talks 
159	0 <==> 5	NOALI	NIL	-not aligned-	again 
159	0 <==> 4	NOALI	NIL	-not aligned-	deferred 
159	1 2 3 4 <==> 1 2 3	REL	4	Delhi Gang Rape Suspect	Delhi gang-rape verdict 
159	8 <==> 0	NOALI	NIL	Poisoned	-not aligned- 
159	6 <==> 0	NOALI	NIL	Beaten	-not aligned- 
159	7 <==> 0	NOALI	NIL	,	-not aligned- 
159	5 <==> 0	NOALI	NIL	`	-not aligned- 
159	9 <==> 0	NOALI	NIL	'	-not aligned- 
160	0 <==> 1	NOALI	NIL	-not aligned-	23 
160	7 8 <==> 7	EQUI	5	the Philippines	Philippines 
160	0 <==> 2	NOALI	NIL	-not aligned-	Missing 
160	6 <==> 6	EQUI	5	hits	Hits 
160	1 2 3 <==> 4 5	SIMI	3	Most powerful typhoon	Typhoon Utor 
160	0 <==> 3	NOALI	NIL	-not aligned-	as 
160	4 5 <==> 0	NOALI	NIL	of 2013	-not aligned- 
161	0 <==> 6	NOALI	NIL	-not aligned-	rises 
161	1 <==> 0	NOALI	NIL	Calls	-not aligned- 
161	2 3 4 5 <==> 3 4 5	SIMI	3	for more Egypt protests	from Egypt protests 
161	0 <==> 7 8	NOALI	NIL	-not aligned-	to 49 
161	0 <==> 1 2	NOALI	NIL	-not aligned-	Death toll 
162	0 <==> 3	NOALI	NIL	-not aligned-	, 
162	3 <==> 0	NOALI	NIL	,	-not aligned- 
162	6 7 8 9 <==> 0	NOALI	NIL	in LA car chaos	-not aligned- 
162	4 5 <==> 4 5	SIMI	2	11 hurt	33 hurt 
162	1 2 <==> 1 2	SIMI	2	One dead	6 dead 
162	0 <==> 6 7 8	NOALI	NIL	-not aligned-	in Cotabato blast 
163	1 2 <==> 1 2	EQUI	5	Suicide Bomber	Suicide Bomber 
163	5 6 7 8 <==> 5 6	SPE1	4	at Afghan Province Council	in Afghanistan 
163	4 <==> 4	SIMI	4	14	11 
163	3 <==> 3	EQUI	5	Kills	Kills 
164	5 6 <==> 5 6	EQUI	5	of manslaughter	of murder 
164	1 <==> 0	NOALI	NIL	Mother	-not aligned- 
164	9 <==> 0	NOALI	NIL	kills	-not aligned- 
164	2 <==> 2	EQUI	5	arrested	arrested 
164	0 <==> 9 10	NOALI	NIL	-not aligned-	in Suffolk 
164	10 <==> 0	NOALI	NIL	daughter	-not aligned- 
164	0 <==> 1	NOALI	NIL	-not aligned-	Man 
164	0 <==> 7 8	NOALI	NIL	-not aligned-	after stabbing 
164	3 4 <==> 3 4	EQUI	5	on suspicion	on suspicion 
164	7 8 <==> 0	NOALI	NIL	after dog	-not aligned- 
165	3 4 5 6 <==> 3 4 5	SPE1	3	on Wall St lead	on Wall Street 
165	1 <==> 1	EQUI	5	Stocks	Stocks 
165	2 <==> 2	OPPO	4	soar	slump 
166	9 10 11 <==> 8 9 10	SIMI	2	in northern Iraq	in northern Lebanon 
166	3 <==> 0	NOALI	NIL	,	-not aligned- 
166	1 <==> 1	SIMI	2	17	2 
166	6 7 8 <==> 6 7	SPE1	3	in bomb attacks	in clashes 
166	2 <==> 2	EQUI	5	killed	killed 
166	5 <==> 5	EQUI	5	wounded	wounded 
166	0 <==> 3	NOALI	NIL	-not aligned-	, 
166	4 <==> 4	SIMI	1	133	6 
167	5 6 <==> 7 8	EQUI	5	's death	's death 
167	0 <==> 3 4	NOALI	NIL	-not aligned-	in tears 
167	0 <==> 1 2	NOALI	NIL	-not aligned-	Radio prankster 
167	3 4 <==> 5 6	EQUI	5	over nurse	over nurse 
167	1 2 <==> 0	NOALI	NIL	Royal sorrow	-not aligned- 
168	0 <==> 9 10	NOALI	NIL	-not aligned-	in hospital 
168	3 <==> 0	NOALI	NIL	mark	-not aligned- 
168	4 5 <==> 3 4 5 6 7	EQUI	5	ailing Mandela	's former PM Nelson Mandela 
168	0 <==> 8	NOALI	NIL	-not aligned-	back 
168	1 2 <==> 1 2	SIMI	4	South Africans	South Africa 
168	6 7 8 <==> 0	NOALI	NIL	's 95th birthday	-not aligned- 
169	8 9 10 11 <==> 8 9 10 11	SIMI	2	December 6 , 2013	July 12 , 2013 
169	7 <==> 0	NOALI	NIL	,	-not aligned- 
169	0 <==> 7	NOALI	NIL	-not aligned-	, 
169	3 4 <==> 3 4	EQUI	5	's Must-Reads	's Must-Reads 
169	1 2 <==> 1 2	EQUI	5	The Note	The Note 
169	5 6 <==> 5 6	EQUI	5	for Friday	for Friday 
170	0 <==> 9	NOALI	NIL	-not aligned-	: 
170	0 <==> 3	NOALI	NIL	-not aligned-	kills 
170	6 7 8 <==> 0	NOALI	NIL	after air strike	-not aligned- 
170	5 <==> 0	NOALI	NIL	Hezbollah	-not aligned- 
170	3 4 <==> 0	NOALI	NIL	to deny	-not aligned- 
170	0 <==> 10	NOALI	NIL	-not aligned-	minister 
170	1 <==> 0	NOALI	NIL	Israel	-not aligned- 
170	0 <==> 5 6 7 8	NOALI	NIL	-not aligned-	in Hezbollah Beirut bastion 
170	2 <==> 0	NOALI	NIL	vows	-not aligned- 
170	0 <==> 4	NOALI	NIL	-not aligned-	four 
170	0 <==> 1 2	NOALI	NIL	-not aligned-	Car bomb 
171	1 2 3 <==> 0	NOALI	NIL	More French soldiers	-not aligned- 
171	0 <==> 8 9	NOALI	NIL	-not aligned-	fresh panic 
171	0 <==> 1 2	NOALI	NIL	-not aligned-	Gun battles 
171	0 <==> 7	NOALI	NIL	-not aligned-	create 
171	4 5 6 7 <==> 3 4 5 6	REL	3	to Central African Republic	in Central African capital 
172	6 <==> 0	NOALI	NIL	USGS	-not aligned- 
172	5 <==> 0	NOALI	NIL	--	-not aligned- 
172	3 <==> 3	EQUI	5	hits	jolts 
172	1 2 <==> 1 2	SIMI	3	6.0-magnitude quake	5.0-magnitude quake 
172	4 <==> 4	SIMI	2	Greece	Japan 
173	6 <==> 0	NOALI	NIL	Worry	-not aligned- 
173	5 <==> 0	NOALI	NIL	Sparks	-not aligned- 
173	1 2 3 4 <==> 1 2 3 4	EQUI	5	North Korea Nuclear Test	North Korea nuclear test 
174	1 <==> 0	NOALI	NIL	`	-not aligned- 
174	0 <==> 2	NOALI	NIL	-not aligned-	: 
174	0 <==> 4	NOALI	NIL	-not aligned-	, 
174	8 <==> 0	NOALI	NIL	'	-not aligned- 
174	2 <==> 5 6	SPE2	3	Credibility	world credibility 
174	0 <==> 1	NOALI	NIL	-not aligned-	Obama 
174	3 4 5 <==> 7 8	SIMI	3	on the line	on line 
174	0 <==> 3	NOALI	NIL	-not aligned-	Congress 
174	6 7 <==> 0	NOALI	NIL	over Syria	-not aligned- 
175	5 6 <==> 4 5	SIMI	4	to 6.2767	to 6.1818 
175	2 3 <==> 1 2	EQUI	5	's yuan	China yuan 
175	1 <==> 0	ALIC	NIL	China	-not aligned- 
175	7 8 9 <==> 6 7 8	SIMI	3	against USD Thursday	against USD Tuesday 
175	4 <==> 3	EQUI	5	weakens	weakens 
176	0 <==> 4 5	NOALI	NIL	-not aligned-	building gaping 
176	3 <==> 0	NOALI	NIL	:	-not aligned- 
176	7 <==> 0	NOALI	NIL	being	-not aligned- 
176	4 5 <==> 0	NOALI	NIL	Ai n't	-not aligned- 
176	0 <==> 1 2	NOALI	NIL	-not aligned-	Russian meteorite 
176	6 <==> 0	NOALI	NIL	easy	-not aligned- 
176	8 9 <==> 0	NOALI	NIL	high maintenance	-not aligned- 
176	0 <==> 6	NOALI	NIL	-not aligned-	open 
176	1 2 <==> 0	NOALI	NIL	Zen Report	-not aligned- 
176	0 <==> 3	NOALI	NIL	-not aligned-	leaves 
177	3 <==> 3	EQUI	5	kills	Kill 
177	1 2 <==> 1 2	SIMI	4	Suicide bomber	Suicide Bombers 
177	4 <==> 4 5	SIMI	2	policeman	3 Soldiers 
177	5 6 <==> 6 7	EQUI	5	in Pakistan	in Pakistan 
178	1 2 <==> 0	NOALI	NIL	Chicago man	-not aligned- 
178	3 4 5 <==> 4	EQUI	5	to be sentenced	Sentenced 
178	6 7 8 <==> 5 6	SIMI	3	for terror convictions	for Corruption 
178	0 <==> 1 2 3	NOALI	NIL	-not aligned-	Kabul Bank Heads 
179	1 <==> 1 2	SPE2	4	Stocks	US stocks 
179	2 <==> 3	SIMI	2	rise	ease 
179	3 4 5 <==> 4 5 6	SIMI	3	in early trading	in choppy trading 
180	0 <==> 3	NOALI	NIL	-not aligned-	seek 
180	4 5 6 <==> 0	NOALI	NIL	no terrorism link	-not aligned- 
180	7 8 9 <==> 6 7	SPE1	3	to helicopter crash	over crash 
180	1 2 <==> 1 2	SIMI	2	UK police	China police 
180	0 <==> 4 5	NOALI	NIL	-not aligned-	eight suspects 
180	3 <==> 0	NOALI	NIL	say	-not aligned- 
181	3 <==> 0	NOALI	NIL	,	-not aligned- 
181	1 <==> 1	SIMI	2	41	15 
181	2 <==> 2	EQUI	5	killed	killed 
181	9 10 <==> 9 10	EQUI	5	in Iraq	in Iraq 
181	5 <==> 5	EQUI	5	wounded	wounded 
181	0 <==> 3	NOALI	NIL	-not aligned-	, 
181	6 7 8 <==> 6 7 8	SIMI	4	in violent attacks	in fresh attacks 
181	4 <==> 4	SIMI	2	22	90 
182	2 3 <==> 3	EQUI	5	to visit	visit 
182	1 <==> 1	EQUI	5	Kerry	Kerry 
182	4 <==> 4 5	SIMI	3	Jordan	to Israel 
182	0 <==> 6 7 8	ALIC	NIL	-not aligned-	in one week 
182	5 <==> 0	NOALI	NIL	,	-not aligned- 
182	8 9 <==> 2	REL	2	on agenda	postpones 
182	6 7 <==> 0	NOALI	NIL	Israel-Palestinian peace	-not aligned- 
183	4 5 <==> 6 7	EQUI	5	for Obamacare	for Obamacare 
183	2 3 <==> 3 4 5	EQUI	5	signs up	to sign up 
183	1 <==> 0	NOALI	NIL	Obama	-not aligned- 
183	0 <==> 2	NOALI	NIL	-not aligned-	scramble 
183	0 <==> 1	NOALI	NIL	-not aligned-	Americans 
183	0 <==> 8 9	NOALI	NIL	-not aligned-	by deadline 
184	1 2 3 <==> 1 2 3 4	SPE1	3	US State Department	State Dept security chief 
184	4 <==> 5	REL	2	faulted	resigns 
184	5 6 <==> 6 7	EQUI	5	over Benghazi	after Benghazi 
185	0 <==> 2	NOALI	NIL	-not aligned-	â 
185	2 3 <==> 0	NOALI	NIL	must destroy	-not aligned- 
185	4 5 <==> 0	NOALI	NIL	chemical weapons	-not aligned- 
185	1 <==> 1	SIMI	2	Syria	Libya 
186	0 <==> 8	NOALI	NIL	-not aligned-	, 
186	3 <==> 3	EQUI	5	Hit	hit 
186	9 <==> 9	EQUI	5	Kill	kill 
186	10 <==> 10	SIMI	4	6	4 
186	4 5 <==> 4 5	EQUI	5	Egypt Military	Egypt military 
186	1 2 <==> 1 2	EQUI	5	Suicide Bombs	Suicide bombs 
186	6 7 <==> 6 7	EQUI	5	in Sinai	in Sinai 
186	8 <==> 0	NOALI	NIL	,	-not aligned- 
187	0 <==> 1	NOALI	NIL	-not aligned-	Dozens 
187	5 6 7 <==> 6	SPE1	4	in Egypt clashes	clash 
187	0 <==> 7 8 9	ALIC	NIL	-not aligned-	with security forces 
187	4 <==> 2	SIMI	3	killed	injured 
187	1 2 3 <==> 3 4 5	SPE1	4	Four Morsi supporters	as Morsi supporters 
188	1 2 <==> 1 2	EQUI	5	Pistorius officer	Pistorius officer 
188	4 5 <==> 3 4 5 6	SPE2	3	from case	on attempted murder charges 
188	3 <==> 0	NOALI	NIL	dropped	-not aligned- 
189	0 <==> 6 7	NOALI	NIL	-not aligned-	to repay 
189	1 2 3 4 5 <==> 8	EQUI	5	Pakistani Taliban chief Hakimullah Mehsud	Hakimullah 
189	0 <==> 3	NOALI	NIL	-not aligned-	vows 
189	0 <==> 5	NOALI	NIL	-not aligned-	, 
189	0 <==> 1 2	ALIC	NIL	-not aligned-	Pakistan Taliban 
189	6 <==> 9 10	EQUI	5	killed	's killing 
189	0 <==> 4	NOALI	NIL	-not aligned-	revenge 
189	7 8 9 <==> 11 12	SIMI	3	in drone strike	in bloodshed 
190	4 <==> 6	EQUI	5	suspect	suspect 
190	3 <==> 0	NOALI	NIL	how	-not aligned- 
190	5 6 <==> 7	EQUI	5	was captured	captured 
190	0 <==> 1	NOALI	NIL	-not aligned-	Raid 
190	2 <==> 0	NOALI	NIL	confirm	-not aligned- 
190	0 <==> 8 9	NOALI	NIL	-not aligned-	on film 
190	1 <==> 0	NOALI	NIL	Police	-not aligned- 
190	0 <==> 2 3 4 5	NOALI	NIL	-not aligned-	on Boston Marathon bombing 
191	1 <==> 1 2	SIMI	2	Flooding	California wildfire 
191	5 <==> 4	EQUI	5	evacuation	evacuation 
191	2 3 <==> 0	ALIC	NIL	in Canada	-not aligned- 
191	4 <==> 3	EQUI	5	forces	forces 
191	6 7 8 <==> 5 6 7 8	SPE2	4	of another city	of homes , university 
192	7 <==> 7	EQUI	5	rises	rises 
192	8 9 <==> 8 9	SIMI	2	to 30	to six 
192	1 2 <==> 1 2	EQUI	5	Death toll	Death toll 
192	3 4 5 6 <==> 3 4 5 6	SIMI	1	in Nigeria police attack	in Kenya bus attack 
193	2 3 <==> 0	NOALI	NIL	to scrap	-not aligned- 
193	0 <==> 3	NOALI	NIL	-not aligned-	insists 
193	4 5 6 7 <==> 0	NOALI	NIL	soaring national debt ceiling	-not aligned- 
193	0 <==> 4 5	NOALI	NIL	-not aligned-	no argument 
193	1 <==> 1 2	REL	3	Australia	Australian PM 
193	0 <==> 6 7	NOALI	NIL	-not aligned-	with Indonesia 
194	3 4 <==> 0	NOALI	NIL	serious issues	-not aligned- 
194	0 <==> 3 4	NOALI	NIL	-not aligned-	to preserve 
194	2 <==> 0	NOALI	NIL	says	-not aligned- 
194	5 <==> 0	NOALI	NIL	remain	-not aligned- 
194	0 <==> 2	NOALI	NIL	-not aligned-	vows 
194	1 <==> 1	EQUI	5	Iran	Iran 
194	6 7 8 <==> 5 6 7 8 9	REL	2	in nuclear talks	`` peaceful '' nuclear program 
195	4 5 <==> 0	NOALI	NIL	in Sudan	-not aligned- 
195	6 7 <==> 3 4 5	SIMI	1	's Darfur	in Abyei clash 
195	1 2 <==> 1	SPE1	3	Seven peacekeepers	Peacekeeper 
195	3 <==> 2	EQUI	5	killed	killed 
196	3 <==> 0	NOALI	NIL	alarm	-not aligned- 
196	0 <==> 1 2	NOALI	NIL	-not aligned-	Israeli official 
196	7 8 <==> 7 8	EQUI	5	on Syria	at Syria 
196	1 <==> 0	NOALI	NIL	UN	-not aligned- 
196	4 5 6 <==> 4 5 6	SPE2	4	over Israeli strikes	second air strike 
196	2 <==> 3	SIMI	2	voices	confirms 
197	0 <==> 1	NOALI	NIL	-not aligned-	India 
197	3 <==> 5	EQUI	5	fire	Fired 
197	0 <==> 2	NOALI	NIL	-not aligned-	: 
197	1 2 <==> 0	NOALI	NIL	Egyptian police	-not aligned- 
197	4 5 <==> 3 4	EQUI	5	tear gas	Tear Gas 
197	6 7 8 <==> 6 7 8 9	SIMI	2	at Brotherhood protesters	At Gang Rape Protesters 
198	0 <==> 3	NOALI	NIL	-not aligned-	: 
198	9 10 <==> 0	NOALI	NIL	as deadline	-not aligned- 
198	11 <==> 0	NOALI	NIL	nears	-not aligned- 
198	1 2 <==> 4	SIMI	4	US Senate	House 
198	5 6 7 8 <==> 7 8 9 10	EQUI	5	on fiscal cliff deal	on fiscal cliff deal 
198	0 <==> 1 2	NOALI	NIL	-not aligned-	Fiscal cliff 
198	0 <==> 5	NOALI	NIL	-not aligned-	delays 
198	0 <==> 12	NOALI	NIL	-not aligned-	live 
198	3 4 <==> 6	EQUI	5	to vote	vote 
198	0 <==> 11	NOALI	NIL	-not aligned-	- 
199	4 5 6 <==> 5 6 7	EQUI	5	in Colorado avalanche	in Colorado avalanche 
199	3 <==> 4	EQUI	5	buried	killed 
199	0 <==> 8	NOALI	NIL	-not aligned-	' 
199	1 2 <==> 2 3	SPE2	4	5 people	5 snowboarders 
199	0 <==> 1	NOALI	NIL	-not aligned-	' 
200	7 8 9 10 <==> 5 6 7	SPE1	4	to US defense budget	in defense spending 
200	3 4 5 6 <==> 3 4	SIMI	2	`` political '' changes	proposed cuts 
200	1 <==> 1	EQUI	5	Hagel	Hagel 
200	0 <==> 2	NOALI	NIL	-not aligned-	defends 
200	2 <==> 0	NOALI	NIL	laments	-not aligned- 
201	3 <==> 3	EQUI	5	approve	approves 
201	1 2 <==> 1 2	SPE2	4	Afghan legislators	Afghan president 
201	4 5 6 <==> 4 5 6	EQUI	5	new election law	new election law 
202	3 <==> 6	EQUI	5	die	die 
202	4 5 <==> 7 8 9	SPE2	4	in fire	in electrical fire 
202	0 <==> 1 2	NOALI	NIL	-not aligned-	Myanmar police 
202	6 7 8 <==> 10 11	SPE1	4	Myanmar mosque fire	at mosque 
202	0 <==> 3	NOALI	NIL	-not aligned-	say 
202	1 2 <==> 4 5	EQUI	5	13 children	13 children 
203	4 5 6 7 <==> 5 6	EQUI	5	With Higher Glaucoma Risk	glaucoma risk 
203	1 2 <==> 1 2	SIMI	4	Birth Control	Contraceptive pill 
203	0 <==> 3	NOALI	NIL	-not aligned-	` 
203	3 <==> 4	SPE2	4	Linked	doubles 
203	0 <==> 7	NOALI	NIL	-not aligned-	' 
204	1 2 <==> 1 2	EQUI	5	Iraqi president	Iraqi president 
204	7 8 <==> 7	SPE2	4	health problem	stroke 
204	3 4 <==> 3 4	EQUI	5	in hospital	in hospital 
204	5 6 <==> 5 6	SIMI	4	due to	after suffering 
205	2 3 4 5 <==> 3 4 5	EQUI	5	Near the Iranian Embassy	near Iranian embassy 
205	6 7 <==> 6 7	EQUI	5	in Beirut	in Beirut 
205	1 <==> 1 2	SPE2	4	Explosions	Two blasts 
206	7 8 <==> 5 6 7	SPE2	4	on flights	on direct flights 
206	1 <==> 1	EQUI	5	U.S.	US 
206	3 4 <==> 3 4	EQUI	5	carry-on liquids	carry-on liquids 
206	2 <==> 2	EQUI	5	bans	bans 
206	9 10 <==> 8 9	EQUI	5	to Russia	to Russia 
206	6 <==> 0	ALIC	NIL	gels	-not aligned- 
206	5 <==> 0	NOALI	NIL	,	-not aligned- 
207	1 2 <==> 1 2	SIMI	4	Nato troops	NATO strike 
207	3 <==> 3	EQUI	5	kill	kills 
207	4 5 6 <==> 4 5 6	SIMI	3	two Afghan children	11 Afghan children 
208	5 6 7 <==> 4 5 6	SIMI	3	in east China	into southeastern China 
208	3 <==> 0	ALIC	NIL	makes	-not aligned- 
208	4 <==> 3	SIMI	3	landfall	slams 
208	1 2 <==> 1 2	EQUI	5	Typhoon Fitow	Typhoon Fitow 
209	1 <==> 0	NOALI	NIL	Judge	-not aligned- 
209	6 7 8 <==> 4 5 6	EQUI	5	for James Holmes	for James Holmes 
209	0 <==> 7	NOALI	NIL	-not aligned-	â 
209	3 4 5 <==> 1 2 3	EQUI	5	not guilty plea	Not guilty plea 
209	2 <==> 0	NOALI	NIL	enters	-not aligned- 
210	1 2 <==> 1 2	EQUI	5	Apple app	Apple app 
210	3 <==> 3	EQUI	5	directs	sends 
210	4 <==> 4	EQUI	5	drivers	drivers 
210	5 6 7 8 <==> 5 6	SPE1	3	to Alaska airport runway	to airport 
211	3 <==> 3	EQUI	5	postpones	postpones 
211	4 5 <==> 4 5 6	SPE2	4	family reunions	war-torn family unions 
211	1 2 <==> 1 2	EQUI	5	N Korea	North Korea 
212	11 <==> 0	NOALI	NIL	still	-not aligned- 
212	1 2 <==> 1 2	EQUI	5	US Senate	US Senate 
212	0 <==> 4 5 6 7	NOALI	NIL	-not aligned-	Rare Sunday Session Days 
212	5 6 7 <==> 0	NOALI	NIL	as path out	-not aligned- 
212	3 4 <==> 0	NOALI	NIL	to meet	-not aligned- 
212	0 <==> 3	NOALI	NIL	-not aligned-	has 
212	8 9 10 <==> 8 9 10	EQUI	5	of fiscal impasse	Amid Fiscal Impasse 
212	12 <==> 0	NOALI	NIL	elusive	-not aligned- 
213	2 <==> 0	NOALI	NIL	welcomes	-not aligned- 
213	0 <==> 2	NOALI	NIL	-not aligned-	, 
213	3 <==> 1	EQUI	5	Iran	Iran 
213	0 <==> 3 4 5	NOALI	NIL	-not aligned-	six world powers 
213	1 <==> 0	NOALI	NIL	Syria	-not aligned- 
213	4 5 6 <==> 7 8 9	SPE2	4	's nuclear deal	breakthrough nuclear deal 
213	0 <==> 6	NOALI	NIL	-not aligned-	clinch 
214	3 <==> 3	EQUI	5	it	it 
214	6 <==> 0	NOALI	NIL	;	-not aligned- 
214	7 <==> 9	EQUI	5	U.S.	U.S. 
214	10 <==> 0	ALIC	NIL	one	-not aligned- 
214	2 <==> 2	EQUI	5	says	says 
214	0 <==> 12 13 14	ALIC	NIL	-not aligned-	's not true 
214	0 <==> 8	NOALI	NIL	-not aligned-	; 
214	8 <==> 10	EQUI	5	denies	says 
214	5 <==> 6 7	SPE2	4	drone	U.S. drone 
214	9 <==> 11	EQUI	5	losing	it 
214	1 <==> 1	EQUI	5	Iran	Iran 
214	4 <==> 4 5	EQUI	5	captures	has seized 
215	5 <==> 3	EQUI	5	escape	escape 
215	6 7 <==> 0	ALIC	NIL	from Libya	-not aligned- 
215	8 9 10 <==> 4 5 6	SPE1	4	's al-Kweifiya prison	from Libyan jail 
215	1 2 3 4 <==> 1 2	SPE2	4	More than 1,000 inmates	1000 prisoners 
216	4 <==> 4	EQUI	5	dies	die 
216	5 6 7 <==> 5 6 7	SPE1	4	in Cairo clash	in Egypt clashes 
216	1 2 3 <==> 1 2 3	SPE1	4	Muslim Brotherhood supporter	Muslim Brotherhood supporters 
217	3 4 5 6 7 <==> 3 4 5 6	EQUI	5	In Italy Tour Bus Plunge	In Italian Bus Plunge 
217	1 2 <==> 1 2	SIMI	4	Thirty-Seven Dead	Thirty Dead 
218	3 <==> 3	EQUI	5	end	close 
218	4 <==> 4	EQUI	5	lower	lower 
218	1 2 <==> 1 2	EQUI	5	China stocks	China stocks 
218	5 <==> 5 6	EQUI	5	Thursday	on Thursday 
219	15 <==> 0	NOALI	NIL	¿	-not aligned- 
219	4 <==> 0	NOALI	NIL	says	-not aligned- 
219	7 8 <==> 0	NOALI	NIL	with U.S.	-not aligned- 
219	9 <==> 0	NOALI	NIL	possible	-not aligned- 
219	10 11 12 13 14 <==> 8 9	SPE1	4	within Â ¿ three monthsÂ	in months 
219	1 2 3 <==> 1 2 3 4	EQUI	5	Iran leader Rouhani	Iran President Hassan Rouhani 
219	0 <==> 5	NOALI	NIL	-not aligned-	wants 
219	5 6 <==> 6 7	EQUI	5	nuclear deal	nuclear deal 
220	3 4 <==> 3 4 5	EQUI	5	fresh election	fresh presidential election 
220	5 6 <==> 0	ALIC	NIL	for president	-not aligned- 
220	1 <==> 1	EQUI	5	Maldives	Maldives 
220	2 <==> 2	EQUI	5	holds	holds 
221	1 <==> 1	EQUI	5	Israel	Israel 
221	2 <==> 2	SIMI	4	green-lights	unveils 
221	3 4 5 <==> 3 4 5 6	SIMI	3	1500 settler homes	1,800 more settler homes 
222	5 <==> 0	NOALI	NIL	cracked	-not aligned- 
222	0 <==> 5	NOALI	NIL	-not aligned-	: 
222	9 <==> 9	EQUI	5	arrested	arrested 
222	7 8 <==> 6 7 8	EQUI	5	five accused	All five accused 
222	1 2 3 4 <==> 1 2 3 4	SPE1	4	Mumbai photojournalist gangrape case	Mumbai journalist gang-rape case 
222	6 <==> 0	NOALI	NIL	,	-not aligned- 
223	8 9 <==> 7 8	EQUI	5	from judge	by judge 
223	2 3 4 5 <==> 3 4 5	EQUI	5	in Spanish train crash	in Spain crash 
223	6 <==> 0	ALIC	NIL	faces	-not aligned- 
223	7 <==> 6	EQUI	5	questions	questioned 
223	1 <==> 1 2	EQUI	5	Driver	Train driver 
224	3 <==> 3 4	SIMI	4	airstrike	air strikes 
224	4 5 <==> 5 6	SIMI	3	in Gaza	near Damascus 
224	1 <==> 1	EQUI	5	Israel	Israel 
224	2 <==> 2	EQUI	5	launches	launches 
225	1 2 3 4 5 <==> 1 2 3 4 5	EQUI	5	Trailblazing Israeli electric car company	Trailblazing Israeli electric car company 
225	8 9 <==> 6 7	EQUI	5	to fold	to fold 
225	6 7 <==> 0	NOALI	NIL	Better Place	-not aligned- 
226	4 5 <==> 4	SPE1	4	conditional bail	bail 
226	6 7 <==> 5 6 7	EQUI	5	for marriage	to get married 
226	3 <==> 3	EQUI	5	granted	granted 
226	1 2 <==> 1 2	EQUI	5	Ankeet Chavan	Ankeet Chavan 
227	5 6 7 8 <==> 4 5 6 7 8	SPE2	4	in Spanish train crash	in Spanish high-speed train crash 
227	1 2 3 4 <==> 1 2 3	SPE1	3	Up to 50 dead	Over 70 dead 
228	3 4 5 6 7 <==> 0	ALIC	NIL	for U.S. President Ronald Reagan	-not aligned- 
228	8 <==> 6	EQUI	5	dies	dies 
228	1 2 <==> 1 2 3 4 5	SPE2	4	Former spokesman	Former Reagan spokesman Larry Speakes 
228	0 <==> 7 8	NOALI	NIL	-not aligned-	at 74 
229	3 <==> 3	EQUI	5	drag	drag 
229	0 <==> 6 7 8	ALIC	NIL	-not aligned-	on Wall Street 
229	6 <==> 5	EQUI	5	lower	lower 
229	4 5 <==> 4	EQUI	5	US stocks	stocks 
229	7 8 9 <==> 0	NOALI	NIL	in early trade	-not aligned- 
229	1 2 <==> 1 2	EQUI	5	Weak earnings	Weak earnings 
